No.	TOKEN	NE-TAG	NE-EMB	ID	url_id	left	right	top	bottom	conf
# http://empty
0	II	O	O	-	0	108	1691	377	487
1	.	O	O	-	0	108	1691	377	487
2	Beilage	O	O	-	0	108	1691	377	487
3	der	O	O	-	0	108	1691	377	487
4	„	O	O	-	0	108	1691	377	487
5	Berliner	B-ORG	O	-	0	108	1691	377	487
6	Börsen	I-ORG	O	-	0	108	1691	377	487
7	-	O	O	-	0	108	1691	377	487
8	Zeitung	O	O	-	0	108	1691	377	487
9	“	O	O	-	0	108	1691	377	487
10	No	O	O	-	0	108	1691	377	487
11	.	O	O	-	0	108	1691	377	487
12	302	O	O	-	0	108	1691	377	487
13	.	O	O	-	0	108	1691	377	487
14	—	O	O	-	0	979	1065	388	404
15	Montag	O	O	-	0	660	1183	494	540
16	,	O	O	-	0	660	1183	494	540
17	den	O	O	-	0	660	1183	494	540
18	1	O	O	-	0	660	1183	494	540
19	.	O	O	-	0	660	1183	494	540
20	Juli	O	O	-	0	660	1183	494	540
21	1907	O	O	-	0	660	1183	494	540
22	.	O	O	-	0	660	1183	494	540
0	Aktien	O	O	-	0	339	1482	571	623
1	und	O	O	-	0	339	1482	571	623
2	Obligationen	O	O	-	0	339	1482	571	623
3	ohne	O	O	-	0	339	1482	571	623
4	offizielle	O	O	-	0	339	1482	571	623
5	Börsennotiz	O	O	-	0	339	1482	571	623
6	.	O	O	-	0	339	1482	571	623
0	Nachfrage	O	O	-	0	82	1744	615	657
1	-	O	O	-	0	82	1744	615	657
2	und	O	O	-	0	82	1744	615	657
3	Angebot	O	O	-	0	82	1744	615	657
4	-	O	O	-	0	82	1744	615	657
5	Preise	O	O	-	0	82	1744	615	657
6	von	O	O	-	0	82	1744	615	657
7	Samuel	B-PER	O	-	0	82	1744	615	657
8	Zielenziger	I-PER	O	-	0	82	1744	615	657
9	,	O	O	-	0	82	1744	615	657
10	Bankgeschäft	O	O	-	0	82	1744	615	657
11	,	O	O	-	0	82	1744	615	657
12	Berlin	B-LOC	O	-	0	82	1744	615	657
13	W	B-LOC	O	-	0	82	1744	615	657
14	.	O	O	-	0	82	1744	615	657
15	9	B-LOC	O	-	0	82	1744	615	657
16	,	O	O	-	0	82	1744	615	657
17	Bellevnestrasse	B-LOC	O	-	0	82	1744	615	657
18	5	I-LOC	O	-	0	82	1744	615	657
19	,	O	O	-	0	82	1744	615	657
20	u	O	O	-	0	82	1744	615	657
21	.	O	O	-	0	82	1744	615	657
22	Essen	B-LOC	O	-	0	82	1744	615	657
23	-	O	O	-	0	82	1744	615	657
24	Ruhr	O	O	-	0	82	1744	615	657
25	,	O	O	-	0	82	1744	615	657
26	Burgstr	B-LOC	O	-	0	82	1744	615	657
27	.	O	O	-	0	82	1744	615	657
28	4	B-LOC	O	-	0	82	1744	615	657
29	Telegr	O	O	-	0	82	1744	649	682
30	.	O	O	-	0	82	1744	649	682
