No.	TOKEN	NE-TAG	NE-EMB	ID	url_id	left	right	top	bottom	conf
# http://empty
0	10	O	O	-	0	616	660	403	436
1	Berliner	B-ORG	O	-	0	1189	1662	403	444
2	Börsen	I-ORG	O	-	0	1189	1662	403	444
3	-	O	O	-	0	1189	1662	403	444
4	Zeitung	O	O	-	0	1189	1662	403	444
5	No	O	O	-	0	1189	1662	403	444
6	.	O	O	-	0	1189	1662	403	444
0	302	O	O	-	0	1189	1662	403	444
1	1907	O	O	-	0	2176	2254	395	428
2	gehalten	O	O	-	0	576	989	472	511
3	hat	O	O	-	0	576	989	472	511
4	.	O	O	-	0	576	989	472	511
0	(	O	O	-	0	576	989	472	511
1	Grosse	O	O	-	0	576	989	472	511
2	Bewegung	O	O	-	0	576	989	472	511
3	)	O	O	-	0	576	989	472	511
4	.	O	O	-	0	576	989	472	511
0	Ich	O	O	-	0	981	1134	477	510
1	sehe	O	O	-	0	981	1134	477	510
2	in	O	O	-	0	981	1134	477	510
3	Dr	O	O	-	0	576	1137	496	536
4	.	O	O	-	0	576	1137	496	536
5	Peters	B-PER	O	-	0	576	1137	496	536
6	den	O	O	-	0	576	1137	496	536
7	schlimmsten	O	O	-	0	576	1137	496	536
8	Menschen	O	O	-	0	576	1137	496	536
9	,	O	O	-	0	576	1137	496	536
10	den	O	O	-	0	576	1137	496	536
11	es	O	O	-	0	576	1137	496	536
12	gibt	O	O	-	0	576	1137	520	558
13	,	O	O	-	0	576	1137	520	558
14	den	O	O	-	0	576	1137	520	558
15	schlimmsten	O	O	-	0	576	1137	520	558
16	,	O	O	-	0	576	1137	520	558
17	der	O	O	-	0	576	1137	520	558
18	mir	O	O	-	0	576	1137	520	558
19	in	O	O	-	0	576	1137	520	558
20	meinem	O	O	-	0	576	1137	520	558
21	Leben	O	O	-	0	576	1137	545	583
22	vor	O	O	-	0	576	1137	545	583
23	Augen	O	O	-	0	576	1137	545	583
24	gekommen	O	O	-	0	576	1137	545	583
25	ist	O	O	-	0	576	1137	545	583
26	.	O	O	-	0	576	1137	545	583
0	(	O	O	-	0	576	1137	545	583
1	Grosse	O	O	-	0	576	1137	545	583
2	Bewegung	O	O	-	0	576	1137	568	606
3	im	O	O	-	0	576	1137	568	606
4	Zuschauerraum	O	O	-	0	576	1137	568	606
5	,	O	O	-	0	576	1137	568	606
6	wiederholte	O	O	-	0	576	1137	568	606
7	Plui	O	O	-	0	576	1137	592	630
8	-	O	O	-	0	576	1137	592	630
9	Rute	O	O	-	0	576	1137	592	630
10	.	O	O	-	0	576	1137	592	630
11	)	O	O	-	0	576	1137	592	630
0	Das	O	O	-	0	576	1137	592	630
1	ist	O	O	-	0	576	1137	592	630
2	meine	O	O	-	0	576	1137	592	630
3	Ueberzeugung	O	O	-	0	576	1137	592	630
4	,	O	O	-	0	576	1137	592	630
5	mit	O	O	-	0	576	1137	592	630
6	der	O	O	-	0	576	1137	617	652
7	ich	O	O	-	0	576	1137	617	652
8	lebe	O	O	-	0	576	1137	617	652
9	und	O	O	-	0	576	1137	617	652
10	sterbe	O	O	-	0	576	1137	617	652
11	.	O	O	-	0	576	1137	617	652
0	(	O	O	-	0	576	1137	617	652
1	Grosser	O	O	-	0	576	1137	617	652
2	Lärm	O	O	-	0	576	1137	617	652
3	im	O	O	-	0	576	1137	617	652
4	ganzen	O	O	-	0	576	1137	643	676
5	Saale	B-LOC	O	-	0	576	1137	643	676
6	)	O	O	-	0	576	1137	643	676
7	.	O	O	-	0	576	1137	643	676
0	Vorsitzender	O	O	-	0	576	1137	643	676
1	:	O	O	-	0	576	1137	643	676
2	Sie	O	O	-	0	576	1137	643	676
3	sind	O	O	-	0	576	1137	643	676
4	weit	O	O	-	0	576	1137	643	676
5	über	O	O	-	0	576	1137	665	702
6	das	O	O	-	0	576	1137	665	702
7	hinausgegangen	O	O	-	0	576	1137	665	702
8	,	O	O	-	0	576	1137	665	702
9	was	O	O	-	0	576	1137	665	702
10	zulässig	O	O	-	0	576	1137	665	702
11	ist	O	O	-	0	576	1137	665	702
12	.	O	O	-	0	576	1137	665	702
0	Ich	O	O	-	0	576	1137	665	702
1	weise	O	O	-	0	576	1137	689	726
2	ihren	O	O	-	0	576	1137	689	726
3	Vorwurt	O	O	-	0	576	1137	689	726
4	gegen	O	O	-	0	576	1137	689	726
5	Dr	O	O	-	0	576	1137	689	726
6	.	O	O	-	0	576	1137	689	726
7	Peters	B-PER	O	-	0	576	1137	689	726
8	entschieden	O	O	-	0	576	1137	689	726
9	zurück	O	O	-	0	576	1137	714	750
10	.	O	O	-	0	576	1137	714	750
0	—	O	O	-	0	576	1137	714	750
1	Dr	O	O	-	0	576	1137	714	750
2	.	O	O	-	0	576	1137	714	750
3	Peters	B-PER	O	-	0	576	1137	714	750
4	:	O	O	-	0	576	1137	714	750
5	Wegen	O	O	-	0	576	1137	714	750
6	dieser	O	O	-	0	576	1137	714	750
7	Aeusserung	O	O	-	0	576	1137	714	750
8	wird	O	O	-	0	576	1137	736	773
9	der	O	O	-	0	576	1137	736	773
10	Major	O	O	-	0	576	1137	736	773
11	Donath	B-PER	O	-	0	576	1137	736	773
12	sich	O	O	-	0	576	1137	736	773
13	vor	O	O	-	0	576	1137	736	773
14	dem	O	O	-	0	576	1137	736	773
15	Gericht	O	O	-	0	576	1137	736	773
16	zu	O	O	-	0	576	1137	736	773
17	verantworten	O	O	-	0	578	1137	763	797
18	haben	O	O	-	0	578	1137	763	797
19	.	O	O	-	0	578	1137	763	797
0	(	O	O	-	0	578	1137	763	797
1	Beifall	O	O	-	0	578	1137	763	797
2	im	O	O	-	0	578	1137	763	797
3	Zuschauerraum	O	O	-	0	578	1137	763	797
4	)	O	O	-	0	578	1137	763	797
5	.	O	O	-	0	578	1137	763	797
0	—	O	O	-	0	578	1139	787	821
1	Zeuge	O	O	-	0	578	1139	787	821
2	Major	O	O	-	0	578	1139	787	821
3	Donath	B-PER	O	-	0	578	1139	787	821
4	:	O	O	-	0	578	1139	787	821
5	Dr	O	O	-	0	578	1139	787	821
6	.	O	O	-	0	578	1139	787	821
7	Peters	B-PER	O	-	0	578	1139	787	821
8	ist	O	O	-	0	578	1139	787	821
9	nach	O	O	-	0	578	1139	787	821
10	meiner	O	O	-	0	578	1139	808	847
11	Ueberzeugung	O	O	-	0	578	1139	808	847
12	ein	O	O	-	0	578	1139	808	847
13	mehrlacher	O	O	-	0	578	1139	808	847
14	Mörder	O	O	-	0	578	1139	808	847
15	.	O	O	-	0	578	1139	808	847
0	Ich	O	O	-	0	578	1139	834	867
1	wiederhole	O	O	-	0	578	1139	834	867
2	das	O	O	-	0	578	1139	834	867
3	.	O	O	-	0	578	1139	834	867
0	(	O	O	-	0	578	1139	834	867
1	Lauter	O	O	-	0	578	1139	834	867
2	Lärm	O	O	-	0	578	1139	834	867
3	und	O	O	-	0	578	1139	834	867
4	erneute	O	O	-	0	578	1139	834	867
5	Pfuit	O	O	-	0	578	1139	858	891
6	-	O	O	-	0	578	1139	858	891
7	Ruie	O	O	-	0	578	1139	858	891
8	aus	O	O	-	0	578	1139	858	891
9	dem	O	O	-	0	578	1139	858	891
10	Zuhörerraum	O	O	-	0	578	1139	858	891
11	,	O	O	-	0	578	1139	858	891
12	verschiedene	O	O	-	0	578	1139	858	891
13	Personen	O	O	-	0	581	1052	882	914
14	dringen	O	O	-	0	581	1052	882	914
