No.	TOKEN	NE-TAG	NE-EMB	ID	url_id	left	right	top	bottom	conf
# http://empty
0	14	O	O	-	0	597	646	413	447
1	Berliner	B-ORG	O	-	0	1160	1628	408	449
2	Börsen	I-ORG	O	-	0	1160	1628	408	449
3	-	O	O	-	0	1160	1628	408	449
4	Zeitung	O	O	-	0	1160	1628	408	449
5	No	O	O	-	0	1160	1628	408	449
6	.	O	O	-	0	1160	1628	408	449
7	302	O	O	-	0	1160	1628	408	449
8	.	O	O	-	0	1160	1628	408	449
9	1907	O	O	-	0	2125	2206	400	433
10	In	O	O	-	0	558	1110	480	517
11	Klasse	O	O	-	0	558	1110	480	517
12	III	O	O	-	0	558	1110	480	517
13	erhielt	O	O	-	0	558	1110	480	517
14	„	O	O	-	0	558	1110	480	517
15	Tai	O	O	-	0	558	1110	480	517
16	Peng	O	O	-	0	558	1110	480	517
17	“	O	O	-	0	558	1110	480	517
18	den	O	O	-	0	558	1110	480	517
19	ersten	O	O	-	0	558	1110	480	517
20	Preis	O	O	-	0	558	1110	480	517
21	und	O	O	-	0	560	1110	505	538
22	in	O	O	-	0	560	1110	505	538
23	Klasse	O	O	-	0	560	1110	505	538
24	IV	O	O	-	0	560	1110	505	538
25	„	O	O	-	0	560	1110	505	538
26	Glückauf	O	O	-	0	560	1110	505	538
27	“	O	O	-	0	560	1110	505	538
28	.	O	O	-	0	560	1110	505	538
0	Um	O	O	-	0	560	1110	505	538
1	den	O	O	-	0	560	1110	505	538
2	zweiten	O	O	-	0	560	1110	505	538
3	Preis	O	O	-	0	560	1110	529	562
4	ergab	O	O	-	0	560	1110	529	562
5	sich	O	O	-	0	560	1110	529	562
6	ein	O	O	-	0	560	1110	529	562
7	totes	O	O	-	0	560	1110	529	562
8	Rennen	O	O	-	0	560	1110	529	562
9	zwischen	O	O	-	0	560	1110	529	562
10	„	O	O	-	0	560	1110	529	562
11	Isa	B-PER	O	-	0	560	1110	529	562
12	“	O	O	-	0	560	1110	529	562
13	und	O	O	-	0	561	1110	551	586
14	„	O	O	-	0	561	1110	551	586
15	Ette	B-PER	O	-	0	561	1110	551	586
16	II	O	O	-	0	561	1110	551	586
17	“	O	O	-	0	561	1110	551	586
18	,	O	O	-	0	561	1110	551	586
19	„	O	O	-	0	561	1110	551	586
20	Skeat	B-PER	O	-	0	561	1110	551	586
21	“	O	O	-	0	561	1110	551	586
22	hatte	O	O	-	0	561	1110	551	586
23	das	O	O	-	0	561	1110	551	586
24	Rennen	O	O	-	0	561	1110	551	586
25	aufge	O	O	-	0	561	1110	551	586
26	-	O	O	-	0	561	1110	551	586
27	geben	O	O	-	0	562	1110	574	609
28	.	O	O	-	0	562	1110	574	609
0	—	O	O	-	0	562	1110	574	609
1	Heute	O	O	-	0	562	1110	574	609
2	nachmittag	O	O	-	0	562	1110	574	609
3	trafen	O	O	-	0	562	1110	574	609
4	der	O	O	-	0	562	1110	574	609
5	Kriegsminister	O	O	-	0	562	1110	574	609
6	Generalleutnant	O	O	-	0	562	1110	599	632
7	von	B-PER	O	-	0	562	1110	599	632
8	Einem	I-PER	O	-	0	562	1110	599	632
9	und	O	O	-	0	562	1110	599	632
10	der	O	O	-	0	562	1110	599	632
11	Stellvertreter	O	O	-	0	562	1110	599	632
12	des	O	O	-	0	562	1110	621	655
13	Chefs	O	O	-	0	562	1110	621	655
14	des	O	O	-	0	562	1110	621	655
15	Zivilkabinetts	O	O	-	0	562	1110	621	655
16	von	O	O	-	0	562	1110	621	655
17	Eisenhardt	B-PER	O	-	0	562	1110	621	655
18	-	O	O	-	0	562	1110	621	655
19	Rothe	O	O	-	0	562	1110	621	655
20	hier	O	O	-	0	562	1110	645	681
21	ein	O	O	-	0	562	1110	645	681
