No.	TOKEN	NE-TAG	NE-EMB	ID	url_id	left	right	top	bottom	conf
# http://empty
0	*	O	O	-	0	239	490	228	279
1	umtil	O	O	-	0	239	490	228	279
2	.	O	O	-	0	239	490	228	279
0	Bekanntmachungen	O	O	-	0	239	490	228	279
1	Im	O	O	-	0	202	522	301	347
2	Namen	O	O	-	0	202	522	301	347
3	des	O	O	-	0	202	522	301	347
4	Königs	O	O	-	0	202	522	301	347
5	In	O	O	-	0	226	529	342	369
6	der	O	O	-	0	226	529	342	369
7	Strafſache	O	O	-	0	226	529	342	369
8	gegen	O	O	-	0	226	529	342	369
9	den	O	O	-	0	226	529	342	369
10	Redakteur	O	O	-	0	202	529	361	389
11	Hans	B-PER	O	-	0	202	529	361	389
12	Markwald	I-PER	O	-	0	202	529	361	389
13	in	O	O	-	0	202	529	361	389
14	Königsberg	B-LOC	O	-	0	202	529	382	410
15	,	O	O	-	0	202	529	382	410
16	geboren	O	O	-	0	202	529	382	410
17	in	O	O	-	0	202	529	382	410
18	Berlin	B-LOC	O	-	0	202	529	382	410
19	am	O	O	-	0	202	529	382	410
20	24	O	O	-	0	202	529	402	431
21	.	O	O	-	0	202	529	402	431
22	Januar	O	O	-	0	202	529	402	431
23	1874	O	O	-	0	202	529	402	431
24	,	O	O	-	0	202	529	402	431
25	ohne	O	O	-	0	202	529	402	431
26	Konfeſſion	O	O	-	0	202	529	402	431
27	,	O	O	-	0	202	529	402	431
28	wegen	O	O	-	0	202	529	423	450
29	Beleidigung	O	O	-	0	202	529	423	450
30	durch	O	O	-	0	202	529	423	450
31	die	O	O	-	0	202	529	423	450
32	Preſſe	O	O	-	0	202	529	423	450
33	,	O	O	-	0	202	529	423	450
34	hat	O	O	-	0	202	529	443	471
35	die	O	O	-	0	202	529	443	471
36	1	O	O	-	0	202	529	443	471
37	.	O	O	-	0	202	529	443	471
38	Ferienkammer	B-ORG	O	-	0	202	529	443	471
39	des	O	O	-	0	202	529	443	471
40	König⸗	O	O	-	0	202	529	443	471
41	lichen	O	O	-	0	202	529	463	492
42	Landgerichts	O	O	-	0	202	529	463	492
43	in	O	O	-	0	202	529	463	492
44	Königsberg	B-LOC	O	-	0	202	529	463	492
45	in	O	O	-	0	202	529	484	513
46	der	O	O	-	0	202	529	484	513
47	Sitzung	O	O	-	0	202	529	484	513
48	vom	O	O	-	0	202	529	484	513
49	6	O	O	-	0	202	529	484	513
50	.	O	O	-	0	202	529	484	513
51	Auguſt	O	O	-	0	202	529	484	513
52	1907	O	O	-	0	202	529	484	513
53	,	O	O	-	0	202	529	484	513
54	an	O	O	-	0	202	502	505	529
55	welcher	O	O	-	0	202	502	505	529
56	teilgenommen	O	O	-	0	202	502	505	529
57	haben	O	O	-	0	202	502	505	529
58	:	O	O	-	0	202	502	505	529
59	Landgerichtsdirektor	O	O	-	0	219	526	527	551
60	Schubert	B-PER	O	-	0	219	526	527	551
61	als	O	O	-	0	262	414	546	571
62	Vorſitzender	O	O	-	0	262	414	546	571
63	,	O	O	-	0	262	414	546	571
64	Landgerichtsrat	O	O	-	0	222	464	565	594
65	Ludlin	B-PER	O	-	0	222	464	565	594
66	.	O	O	-	0	222	464	565	594
0	Landgerichtsrat	O	O	-	0	222	478	587	615
1	Schmidt	B-PER	O	-	0	222	478	587	615
2	,	O	O	-	0	222	478	587	615
3	Landrichter	O	O	-	0	222	418	607	634
4	Gosse	B-PER	O	-	0	222	418	607	634
5	,	O	O	-	0	222	418	607	634
6	Gerichtsaſſeſſor	O	O	-	0	222	526	628	654
7	Dr	O	O	-	0	222	526	628	654
8	.	O	O	-	0	222	526	628	654
9	Sperber	B-PER	O	-	0	222	526	628	654
10	,	O	O	-	0	222	526	628	654
11	als	O	O	-	0	262	469	649	673
12	beiſitzende	O	O	-	0	262	469	649	673
13	Richter	O	O	-	0	262	469	649	673
14	,	O	O	-	0	262	469	649	673
15	Staatsanwar	O	O	-	0	222	411	669	695
16	Mix	B-PER	O	-	0	222	411	669	695
17	,	O	O	-	0	222	411	669	695
18	als	O	O	-	0	260	522	688	715
19	Beamter	O	O	-	0	260	522	688	715
20	der	O	O	-	0	260	522	688	715
21	Staats⸗	O	O	-	0	260	522	688	715
22	anwaltſchaft	O	O	-	0	260	383	709	733
23	,	O	O	-	0	260	383	709	733
24	Referendar	O	O	-	0	219	409	731	755
25	Vogel	B-PER	O	-	0	219	409	731	755
26	,	O	O	-	0	219	409	731	755
27	als	O	O	-	0	258	452	753	777
28	Gerichtsſchreiber	O	O	-	0	258	452	753	777
29	,	O	O	-	0	258	452	753	777
30	für	O	O	-	0	200	368	772	796
31	Recht	O	O	-	0	200	368	772	796
32	erkannt	O	O	-	0	200	368	772	796
33	Der	O	O	-	0	222	524	793	820
34	Angeklagte	O	O	-	0	222	524	793	820
35	wird	O	O	-	0	222	524	793	820
36	wegen	O	O	-	0	222	524	793	820
37	Be⸗	O	O	-	0	222	524	793	820
38	leidigung	O	O	-	0	198	524	810	840
39	durch	O	O	-	0	198	524	810	840
40	die	O	O	-	0	198	524	810	840
41	Preſſe	O	O	-	0	198	524	810	840
42	zu	O	O	-	0	198	524	810	840
43	300	O	O	-	0	198	524	810	840
44	—	O	O	-	0	198	524	832	859
45	dreihundert	O	O	-	0	198	524	832	859
46	—	O	O	-	0	198	524	832	859
47	Mark	O	O	-	0	198	524	832	859
48	Geldſtrafe	O	O	-	0	198	524	832	859
49	,	O	O	-	0	198	524	832	859
50	im	O	O	-	0	198	495	852	882
51	Nichtbeitreibungsfalle	O	O	-	0	198	495	852	882
52	60	O	O	-	0	198	495	852	882
53	ſechszig	O	O	-	0	198	524	871	901
54	—	O	O	-	0	198	524	871	901
55	Tagen	O	O	-	0	198	524	871	901
56	Gefängnis	O	O	-	0	198	524	871	901
57	,	O	O	-	0	198	524	871	901
58	ſowie	O	O	-	0	198	524	871	901
59	in	O	O	-	0	198	524	894	921
60	die	O	O	-	0	198	524	894	921
61	Koſten	O	O	-	0	198	524	894	921
62	des	O	O	-	0	198	524	894	921
63	Verfahrens	O	O	-	0	198	524	894	921
64	ver⸗	O	O	-	0	198	524	894	921
65	urteilt	O	O	-	0	198	265	916	940
66	.	O	O	-	0	198	265	916	940
0	In	O	O	-	0	217	526	935	964
1	allen	O	O	-	0	217	526	935	964
2	Exemplaren	O	O	-	0	217	526	935	964
3	der	O	O	-	0	217	526	935	964
4	Beilage	O	O	-	0	217	526	935	964
5	zur	O	O	-	0	195	526	955	983
6	Königsberger	B-ORG	O	-	0	195	526	955	983
7	Volkszeitung	I-ORG	O	-	0	195	526	955	983
8	vom	O	O	-	0	195	526	955	983
9	17	O	O	-	0	195	526	976	1003
10	.	O	O	-	0	195	526	976	1003
11	Juni	O	O	-	0	195	526	976	1003
12	1907	O	O	-	0	195	526	976	1003
13	und	O	O	-	0	195	526	976	1003
14	in	O	O	-	0	195	526	976	1003
15	den	O	O	-	0	195	526	976	1003
16	zu	O	O	-	0	195	526	976	1003
17	ihrer	O	O	-	0	195	526	976	1003
18	Herſtellung	O	O	-	0	195	524	996	1026
19	beſtimmten	O	O	-	0	195	524	996	1026
20	Platten	O	O	-	0	195	524	996	1026
21	und	O	O	-	0	195	524	996	1026
22	Formen	O	O	-	0	195	524	1016	1045
23	iſt	O	O	-	0	195	524	1016	1045
24	der	O	O	-	0	195	524	1016	1045
25	Artikel	O	O	-	0	195	524	1016	1045
26	„	O	O	-	0	195	524	1016	1045
27	Das	O	O	-	0	195	524	1016	1045
28	Be⸗	O	O	-	0	195	524	1016	1045
29	un	O	O	-	0	487	524	1039	1060
30	-	O	O	-	0	487	524	1039	1060
31	ſchwerderecht	O	O	-	0	195	490	1037	1066
32	des	O	O	-	0	195	490	1037	1066
33	Soldaten	O	O	-	0	195	490	1037	1066
34	“	O	O	-	0	195	490	1037	1066
35	brauchbar	O	O	-	0	195	397	1058	1084
36	zu	O	O	-	0	195	397	1058	1084
37	machen	O	O	-	0	195	397	1058	1084
38	.	O	O	-	0	195	397	1058	1084
0	Zugleich	O	O	-	0	217	522	1081	1107
1	wird	O	O	-	0	217	522	1081	1107
2	dem	O	O	-	0	217	522	1081	1107
3	Kommandieren⸗	O	O	-	0	217	522	1081	1107
4	den	O	O	-	0	195	522	1099	1126
5	General	O	O	-	0	195	522	1099	1126
6	des	O	O	-	0	195	522	1099	1126
7	I	B-ORG	O	-	0	195	522	1099	1126
8	.	O	O	-	0	195	522	1099	1126
9	Armeekorps	B-ORG	O	-	0	195	522	1099	1126
10	die	O	O	-	0	195	522	1099	1126
11	Befugnis	O	O	-	0	195	522	1119	1147
12	zugeſprochen	O	O	-	0	195	522	1119	1147
13	,	O	O	-	0	195	522	1119	1147
14	die	O	O	-	0	195	522	1119	1147
15	Ver⸗	O	O	-	0	195	522	1119	1147
16	urteilung	O	O	-	0	193	524	1139	1168
17	des	O	O	-	0	193	524	1139	1168
18	Angeklagten	O	O	-	0	193	524	1139	1168
19	binnen	O	O	-	0	193	524	1139	1168
20	4	O	O	-	0	193	522	1161	1189
21	Wochen	O	O	-	0	193	522	1161	1189
22	nach	O	O	-	0	193	522	1161	1189
23	Zuſtellung	O	O	-	0	193	522	1161	1189
24	des	O	O	-	0	193	522	1161	1189
25	rechts⸗	O	O	-	0	193	522	1161	1189
26	kräftigen	O	O	-	0	193	522	1181	1209
27	Urteils	O	O	-	0	193	522	1181	1209
28	auf	O	O	-	0	193	522	1181	1209
29	Koſten	O	O	-	0	193	522	1181	1209
30	des	O	O	-	0	193	522	1181	1209
31	Angeklagten	O	O	-	0	193	522	1201	1230
32	durch	O	O	-	0	193	522	1201	1230
33	je	O	O	-	0	193	522	1201	1230
34	einmalige	O	O	-	0	193	522	1201	1230
35	Ein⸗	O	O	-	0	193	522	1201	1230
36	rückung	O	O	-	0	193	519	1222	1250
37	in	O	O	-	0	193	519	1222	1250
38	die	O	O	-	0	193	519	1222	1250
39	Königsberger	B-ORG	O	-	0	193	519	1222	1250
40	Volks⸗	O	O	-	0	193	519	1222	1250
41	zeitung	B-ORG	O	-	0	193	522	1242	1271
42	,	O	O	-	0	193	522	1242	1271
43	die	O	O	-	0	193	522	1242	1271
44	Königsberger	B-ORG	O	-	0	193	522	1242	1271
45	Hartungſche	O	O	-	0	193	522	1242	1271
46	Zeitung	B-ORG	O	-	0	193	519	1264	1292
47	,	O	O	-	0	193	519	1264	1292
48	die	O	O	-	0	193	519	1264	1292
49	Königsberger	B-ORG	O	-	0	193	519	1264	1292
50	Allge⸗	O	O	-	0	193	519	1264	1292
51	meine	O	O	-	0	193	519	1284	1312
52	Zeitung	B-ORG	O	-	0	193	519	1284	1312
53	und	O	O	-	0	193	519	1284	1312
54	die	O	O	-	0	193	519	1284	1312
55	Oſtpreußiſche	O	O	-	0	193	519	1284	1312
56	Zeitung	B-ORG	O	-	0	193	452	1305	1333
57	bekannt	O	O	-	0	193	452	1305	1333
58	zu	O	O	-	0	193	452	1305	1333
59	machen	O	O	-	0	193	452	1305	1333
60	.	O	O	-	0	193	452	1305	1333
61	bekannt	O	O	-	0	447	522	1326	1349
